fullStreetName,CoordList
Farmington Way,"[(-89.514754539432, 43.07195617003163), (-89.51584194905075, 43.07230019718404), (-89.51586036965759, 43.07230607329058), (-89.51587849754898, 43.072312421287855), (-89.51589630938395, 43.07231923219409), (-89.51591378305056, 43.072326497926525), (-89.51593089889103, 43.07233420950055), (-89.51594763356425, 43.07234235793424), (-89.51596396740969, 43.07235093244266), (-89.51597987953885, 43.07235992224193), (-89.51599535029246, 43.072369317447084), (-89.51601036246126, 43.07237910457094), (-89.51602489515672, 43.07238927282952), (-89.5160389311708, 43.07239980963567), (-89.51605245329417, 43.07241070150214), (-89.5160654443187, 43.07242193584171), (-89.51607788948766, 43.07243349736499), (-89.51608977159161, 43.072445372584696), (-89.5161010771015, 43.07245754621033), (-89.51611179249103, 43.07247000475159), (-89.51612190300061, 43.07248273111883), (-89.51613139755669, 43.07249571001948), (-89.51614026385785, 43.07250892616209), (-89.51614849082772, 43.072522362453874), (-89.516156068619, 43.0725360027012), (-89.51616298738307, 43.07254982981041), (-89.51616923849758, 43.07256382578651), (-89.5161748145722, 43.07257797533396), (-89.51617970821081, 43.072592259556764), (-89.51618391447452, 43.072606660457026), (-89.51618742842693, 43.072621161836985), (-89.51620145547898, 43.072768015676374), (-89.51624911025269, 43.07334128470193)]"
Farmington Way,"[(-89.50504701242474, 43.07113437701681), (-89.50508889458061, 43.07112707566277), (-89.50513091975296, 43.07112022514157), (-89.5051730756664, 43.07111382636214), (-89.50521535618802, 43.07110788292913), (-89.50525775149542, 43.07110239394942), (-89.50530025177001, 43.07109736123026), (-89.50534284719322, 43.07109278657883), (-89.50538553040069, 43.07108867090053), (-89.50542829157017, 43.071085013302266), (-89.50547112088549, 43.07108181739153), (-89.505514009751, 43.07107908137428), (-89.50615600752666, 43.07106489385197)]"
Farmington Way,"[(-89.50351526630035, 43.07155872012995), (-89.50411138766796, 43.07138545098586)]"
Farmington Way,"[(-89.51197926095855, 43.071032268333674), (-89.51331333717492, 43.07150061373053)]"
Farmington Way,"[(-89.5025344944775, 43.07167201822384), (-89.50269894908816, 43.07167202331244), (-89.50274100751567, 43.07167133215357), (-89.50278304314945, 43.0716701117345), (-89.50282504494088, 43.071668363863296), (-89.50286699815351, 43.07166608675013), (-89.50290889296775, 43.07166328310238), (-89.50295071587601, 43.07165995202938), (-89.50299245460315, 43.07165609624027), (-89.50303409686941, 43.07165171484374), (-89.50307563039966, 43.07164681054879), (-89.50311704291775, 43.07164138516449), (-89.50315832337398, 43.07163543959884), (-89.50319945703544, 43.071628974762575), (-89.50324043408385, 43.07162199426313), (-89.50328124224183, 43.07161449900954), (-89.50332186800553, 43.07160649081171), (-89.50336230032889, 43.0715979732781), (-89.50351526630035, 43.07155872012995)]"
Farmington Way,"[(-89.5104022151288, 43.07090223583591), (-89.5111691216584, 43.07089984034742), (-89.51120284288156, 43.07089900584084), (-89.51123658079511, 43.07089867626941), (-89.5112703206684, 43.07089885254475), (-89.51130404899574, 43.0708995337772), (-89.51133775104503, 43.070900719978205), (-89.51137141331196, 43.07090241115843), (-89.51140502106188, 43.07090460552911), (-89.5114385607904, 43.07090730310082), (-89.51147201776406, 43.070910502985015), (-89.51150537847471, 43.07091420249199), (-89.51153863064565, 43.0709184016314), (-89.51157175708539, 43.07092309771651), (-89.5116047467423, 43.07092828895574), (-89.51163758488045, 43.070933972660534), (-89.511670257994, 43.070940147941386), (-89.51170275134555, 43.070946811209595), (-89.51173505265318, 43.07095395887448), (-89.51176714841107, 43.07096159004667), (-89.51179902387909, 43.07096969933727), (-89.51183066800563, 43.07097828495487), (-89.51197926095855, 43.071032268333674)]"
Farmington Way,"[(-89.50615600752666, 43.07106489385197), (-89.50696632502365, 43.0710460038871), (-89.50700074165027, 43.071043651629324), (-89.50703509255963, 43.071040832256244), (-89.507069366705, 43.071037548476276), (-89.5071035518082, 43.07103380029875), (-89.50713763682, 43.071029588632), (-89.50717160946587, 43.07102491618551), (-89.50720545869542, 43.07101978296758), (-89.50723917223547, 43.071014192587846), (-89.50727273903561, 43.07100814505467), (-89.50730614805036, 43.0710016439768), (-89.50733938700415, 43.07099469116372), (-89.50737244484907, 43.070987288423915), (-89.50740531053847, 43.07097943846622)]"
Farmington Way,"[(-89.50411138766796, 43.07138545098586), (-89.50463597405341, 43.07123198393504), (-89.50467606255332, 43.07122008179517), (-89.50471640458163, 43.071208647512215), (-89.5047569890954, 43.07119768559447), (-89.50479780627703, 43.07118719874901), (-89.50483884507885, 43.071177187883656), (-89.50488009691358, 43.071167657505), (-89.50492154950575, 43.07115860852167), (-89.50496319303909, 43.07115004454103), (-89.50500501769385, 43.07114196647001), (-89.50504701242474, 43.07113437701681)]"
Ganser Way,"[(-89.51567863236235, 43.06049581652002), (-89.51567726514457, 43.060563058196756)]"
Ganser Way,"[(-89.51326932468885, 43.059218690451644), (-89.51349381065356, 43.059318868853964), (-89.51353473911396, 43.0593375637914), (-89.51357605357583, 43.05935579395158), (-89.51361774789554, 43.059373555738595), (-89.5136598097908, 43.059390844661294), (-89.51370222943403, 43.05940765622667), (-89.51374499822668, 43.059423986840756), (-89.51378810388613, 43.05943983201243), (-89.51383153781501, 43.0594551890479), (-89.51387528895825, 43.05947005345517), (-89.51391934748948, 43.05948442164126), (-89.51396370235628, 43.05949829091445), (-89.51400834250471, 43.05951165768275), (-89.51405325933584, 43.05952451835238), (-89.51409844056961, 43.05953687023255), (-89.51526023355423, 43.059824968788035), (-89.51527989574691, 43.059829663950055), (-89.51529931933987, 43.059834864261916), (-89.51531848222457, 43.05984056074056), (-89.51533736107025, 43.059846748004574), (-89.51535593008715, 43.05985341797412), (-89.51537416962158, 43.059860561664244), (-89.51539205388498, 43.05986817189533), (-89.51540956444842, 43.05987623788123), (-89.51542667551922, 43.05988474974203), (-89.51544336989726, 43.05989369759063), (-89.51545962424203, 43.05990306974499), (-89.51547541889694, 43.05991285542004), (-89.51549073543015, 43.059923042029475), (-89.51550555418225, 43.05993361698804), (-89.51551985794741, 43.05994456680839), (-89.51553362706619, 43.0599558789053), (-89.51554684555883, 43.059967538890255), (-89.51555949744557, 43.059979532374825), (-89.51557156674531, 43.05999184407045), (-89.5155830374782, 43.06000445958863), (-89.5155938973442, 43.06001736273771), (-89.51560413281562, 43.060030537327), (-89.51561372913882, 43.06004396806696), (-89.51562267646722, 43.060057637863764), (-89.51563096372685, 43.06007152962452), (-89.51563857984361, 43.06008562625652), (-89.51564551496955, 43.060099909765796), (-89.5156517629421, 43.06011436395558), (-89.51565731268566, 43.060128970832956), (-89.51566215925963, 43.06014371059967), (-89.51566629649993, 43.06015856615901), (-89.51566971946862, 43.060173519512794), (-89.51567242322764, 43.0601885526631), (-89.51567440529014, 43.06020364490958), (-89.51567566317439, 43.06021877915227), (-89.51567619439756, 43.060233937391175), (-89.51567863236235, 43.06049581652002)]"
Garden View Court,"[(-89.34527981890592, 43.04812532038891), (-89.34524831604702, 43.04752747783709)]"
Gateway Place,"[(-89.33946111236698, 43.09716816670609), (-89.33944571280017, 43.09716965243849), (-89.33943023535197, 43.09717059715283), (-89.33941471318595, 43.0971710008731), (-89.33939918315416, 43.09717086092571), (-89.33938367964856, 43.09717017733544), (-89.3393682382856, 43.0971689528284), (-89.33935289468175, 43.09716719013067), (-89.33933768322406, 43.097164892867674), (-89.33932263829833, 43.09716206556477), (-89.33930779551368, 43.09715871634872), (-89.33929318679812, 43.09715485064332), (-89.3392788465289, 43.097150479274745), (-89.339264806629, 43.09714561126725), (-89.33925110147443, 43.09714025834714), (-89.33923775930099, 43.0971344313362), (-89.33736157350405, 43.096305146549604)]"
Georgetown Court,"[(-89.50220324967357, 43.04043160483801), (-89.50187400148634, 43.040055859402216)]"
Georgetown Court,"[(-89.50187400148634, 43.040055859402216), (-89.50184927896338, 43.03989305694249), (-89.50184796913128, 43.03988698752451), (-89.50184593175496, 43.0398810266259), (-89.50184318407614, 43.03987522194044), (-89.50183974701423, 43.03986961845888), (-89.50183564639609, 43.03986426026847), (-89.50183091418052, 43.03985918875196), (-89.50182558968804, 43.039854444386684), (-89.50181971346261, 43.03985006494893), (-89.50181333217792, 43.039846083710096), (-89.50180649496085, 43.03984253303988), (-89.50179925706671, 43.039839439903), (-89.50179167252016, 43.03983682856469), (-89.50178380393238, 43.03983472058394), (-89.50177571145187, 43.0398331312207), (-89.5017674589063, 43.039832073932125), (-89.50175911134228, 43.039831555873896), (-89.50175073380404, 43.039831582401355), (-89.50174239255598, 43.039832153468446), (-89.50173415262725, 43.03983326272922), (-89.50172607904695, 43.0398349038377), (-89.50171823560551, 43.03983706144784), (-89.50171068241316, 43.0398397211161), (-89.50170348079565, 43.03984285939716), (-89.5016966859444, 43.03984645375002), (-89.50169035181551, 43.03985047533377), (-89.50168452745308, 43.03985489261062), (-89.50167925944261, 43.039859670444166), (-89.50167458823029, 43.03986477100171), (-89.50167055057997, 43.03987015555325), (-89.50166717956827, 43.03987578087064), (-89.50166449968097, 43.0398816028316), (-89.50166253294826, 43.03988757641549), (-89.50166129526146, 43.039893653905594), (-89.50166125231165, 43.03990601242116)]"
Georgetown Court,"[(-89.50187400148634, 43.040055859402216), (-89.50173942172717, 43.04002498121447), (-89.50173124625526, 43.04002281133604), (-89.50172333522929, 43.04002016601608), (-89.50171574021196, 43.04001706322101), (-89.50170850908562, 43.04001352181984), (-89.50170169096576, 43.04000956518141), (-89.50169532760712, 43.040005218479735), (-89.50168946199764, 43.04000051138864), (-89.50168413221643, 43.03999547358524), (-89.50167937143661, 43.0399901365505), (-89.5016752116109, 43.03998453716661), (-89.50167167978019, 43.039978709618985), (-89.50166879685544, 43.039972692597814), (-89.50166658497578, 43.03996652569257), (-89.50166438858601, 43.03995144410486), (-89.50166276766869, 43.03993632341275), (-89.50166172223867, 43.03992117531772), (-89.50166125231165, 43.03990601242116)]"
Golden Gate Way,"[(-89.36834956700362, 43.03664314323804), (-89.3683675231371, 43.035893655619674), (-89.36837653629956, 43.0357443921534), (-89.36837326903449, 43.03572015339057), (-89.36837069754328, 43.03569586994964), (-89.36836882304337, 43.03567155173256), (-89.36836764552383, 43.035647210440615), (-89.36836716620206, 43.03562285597578), (-89.36836738629417, 43.03559850003993), (-89.36836830333728, 43.03557415163298), (-89.36836991854581, 43.03554982425714), (-89.36837222945783, 43.03552552601224), (-89.3683752385155, 43.035501269500834), (-89.36837894080118, 43.03547706462182), (-89.36838333630467, 43.03545292217638), (-89.36838842378947, 43.03542885206509), (-89.36839419956263, 43.03540486688758), (-89.36840066116142, 43.03538097564375), (-89.36840780612162, 43.03535718913358), (-89.36841563197812, 43.03533351905722), (-89.368424135042, 43.03530997351378), (-89.36843331039346, 43.035286565102275), (-89.36844315434197, 43.03526330372207), (-89.36845366442418, 43.035240199272955), (-89.36846483326858, 43.035217261652534), (-89.36847665718398, 43.03519450166017), (-89.36848913125378, 43.03517192829445), (-89.36850224933208, 43.035149553253696), (-89.3685160065022, 43.03512738553644), (-89.3685303953937, 43.03510543414007), (-89.36854541108767, 43.03508371076351), (-89.36893462304184, 43.03456816825248)]"
Greenway View,"[(-89.41999466444534, 43.0314131732972), (-89.4211295082748, 43.03142090100453)]"
Greenway View,"[(-89.4211295082748, 43.03142090100453), (-89.42228444379151, 43.03143511712962), (-89.4223060553896, 43.031436547389106), (-89.42232760196079, 43.03143843309977), (-89.42234906632822, 43.031440773361524), (-89.42237043008798, 43.03144356457405), (-89.42239167483618, 43.03144680493716), (-89.42241278339587, 43.03145049265081), (-89.42243373981714, 43.031454624114566), (-89.42245452569597, 43.03145919572814), (-89.42247512262838, 43.03146420389129), (-89.42313388101459, 43.03167716723773)]"
Halley Way,"[(-89.28247186912087, 43.08764777845178), (-89.28141944094803, 43.08765751415688), (-89.28080361128002, 43.087663206063795), (-89.28078106382708, 43.087664238526834), (-89.28075857652027, 43.08766581742146), (-89.2807361714727, 43.087667939174594), (-89.28071387447542, 43.08767060291806), (-89.2806917100977, 43.08767380508196), (-89.28066970290878, 43.087677542096245), (-89.28064787502177, 43.08768181038808), (-89.28062625223814, 43.08768660458875), (-89.28060485667316, 43.08769192022528), (-89.28058371290234, 43.08769775102747), (-89.28056284304519, 43.087704090722106), (-89.28054227167934, 43.087710932139), (-89.28052201847024, 43.08771826810182), (-89.2805021079977, 43.08772609054017), (-89.28048256115945, 43.08773439047922), (-89.28046339885115, 43.08774315984402), (-89.2804446419727, 43.08775238875954), (-89.28042631142607, 43.08776206645068), (-89.27999349064098, 43.08802894609677)]"
Helena Street,"[(-89.35339089877425, 43.09045357578535), (-89.35231317195698, 43.09102419199067), (-89.35098926706348, 43.09172512268892)]"
Helena Street,"[(-89.3566350507835, 43.0887272859918), (-89.35551009593398, 43.08931717381718)]"
Helena Street,"[(-89.3541145860955, 43.09006790882945), (-89.35339089877425, 43.09045357578535)]"
Helena Street,"[(-89.35551009593398, 43.08931717381718), (-89.3541145860955, 43.09006790882945)]"
Hillington Green,"[(-89.42545901978534, 43.06379912539217), (-89.4254767011063, 43.06380257589001), (-89.42549454444712, 43.06380554662494), (-89.4255125240275, 43.063808033097125), (-89.42553061774991, 43.063810030806614), (-89.42554879860671, 43.063811537954), (-89.42556704327292, 43.063812552739634), (-89.42558532719593, 43.063813073364), (-89.4256036245957, 43.06381309892781), (-89.42562190969205, 43.06381262943179), (-89.42568817288961, 43.063807864992896), (-89.42575449748531, 43.06380359557096), (-89.42582087857055, 43.06379982296635), (-89.42588730878123, 43.063796546279065), (-89.42595378075345, 43.063793766409304), (-89.42602028835073, 43.06379148335722), (-89.42608682298157, 43.06378969802319), (-89.4261533809647, 43.0637884095072)]"
Hillington Green,"[(-89.4261533809647, 43.0637884095072), (-89.42621282255455, 43.06378729942144), (-89.42627227767927, 43.063786697863215), (-89.42633173897495, 43.06378660573281), (-89.42639119662218, 43.06378702393071), (-89.4264506444843, 43.06378794975679), (-89.42651007274219, 43.063789385911804), (-89.4265694752591, 43.063791329695654), (-89.42662884221582, 43.063793782909016), (-89.42668816624813, 43.06379674375198), (-89.42674743876428, 43.06380021312504), (-89.42680665117247, 43.06380418922847), (-89.4268657973361, 43.06380867296272), (-89.42692486743573, 43.063813662527984), (-89.42698385533478, 43.06381915702464), (-89.42704274998627, 43.06382515735335), (-89.42706565111116, 43.063827912505175), (-89.42708865777001, 43.06383013928682), (-89.42711174786528, 43.06383183499889), (-89.42713490052708, 43.06383299964209), (-89.42715809120256, 43.063833629617136), (-89.42718129779425, 43.063833725825006), (-89.42720449697723, 43.063833288266785), (-89.42722766542636, 43.06383231694339), (-89.42725078104434, 43.063830812756024), (-89.42727382050616, 43.063828776605746), (-89.42729676171483, 43.06382621209407), (-89.42731958257286, 43.06382312012216), (-89.42734225852814, 43.06381950519165), (-89.42736476993859, 43.06381536910371)]"
Hillington Way,"[(-89.42736476993859, 43.06381536910371), (-89.42723424655634, 43.063575633950286), (-89.42721630969801, 43.06353992040047), (-89.42719899278285, 43.06350404300172), (-89.4271822994931, 43.063468007154796), (-89.42716623351102, 43.06343181826035), (-89.4271507972913, 43.06339548261932), (-89.42713599206098, 43.06335900563254), (-89.42712182150231, 43.063322393600764), (-89.42710828806989, 43.063285651924886), (-89.42709539299072, 43.06324878780572), (-89.42708313749179, 43.063211805744054), (-89.42707152525531, 43.06317471294082), (-89.42706055873568, 43.06313751389652), (-89.42705797277289, 43.06312908272924), (-89.42705474601948, 43.06312077130286), (-89.42705088829848, 43.06311260571987), (-89.4270464143431, 43.063104610282444), (-89.42704133520388, 43.063096812893264), (-89.42703566806905, 43.06308923515404), (-89.42702943012699, 43.06308190316693), (-89.42702264224849, 43.063074838533545), (-89.42701532530431, 43.063068063755445), (-89.42700750139278, 43.06306160043414), (-89.42699919506735, 43.063055469270964), (-89.42699043456386, 43.06304968916674), (-89.426981245663, 43.063044277222296), (-89.42692217042284, 43.063010595961906)]"
